"Julianne.331.JEJ_S219_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.JEJ_S211_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.JEJ_S206_L001_R1_001_F_filt.fastq.gz"	"Julianne.579.JEJ_S207_L001_R1_001_F_filt.fastq.gz"	"Julianne.604.JEJ_S208_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.JEJ_S218_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.JEJ_S200_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.JEJ_S193_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.337.JEJ_S134_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.351.JEJ_S150_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.544.JEJ_S178_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.582.JEJ_S142_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.716.JEJ_S110_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.JEJ_S101_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.JEJ_S205_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.JEJ_S212_L001_R1_001_F_filt.fastq.gz"	"Julianne.665.JEJ_S210_L001_R1_001_F_filt.fastq.gz"	"Julianne.667.JEJ_S209_L001_R1_001_F_filt.fastq.gz"	"Julianne.835.JEJ_S198_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.JEJ_S199_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.JEJ_S194_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.717.JEJ_S102_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.JEJ_S177_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.841.JEJ_S104_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.853.JEJ_S120_L001_R1_001_F_filt.fastq.gz"	"Julianne.838.JEJ_S277_L001_R1_001_F_filt.fastq.gz"	"Julianne.923.JEJ_S196_L001_R1_001_F_filt.fastq.gz"	"Julianne.924.JEJ_S197_L001_R1_001_F_filt.fastq.gz"	"Julianne.962.JEJ_S195_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.540.JEJ_S118_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.663.JEJ_S126_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.847.JEJ_S112_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.JEJ_S164_L001_R1_001_F_filt.fastq.gz"
"PWY-6608"	493.222526780886	184.749661663138	157.496914051506	555.098215506768	400.728025374835	174.482942381002	452.022367639924	112.515497066929	1039.39993758064	550.779999988724	144.054891080536	283.401705002784	481.172388837777	0	74.45676037067	316.463610070454	32.7725517746581	409.733090118688	95.3231012618209	119.699519176318	84.8777921942579	203.5239906577	366.251322492168	1193.14702117943	1237.54705787048	25.9328596691083	15.9779634298099	880.945069961048	18.9854609528813	59.7034996996744	2528.04335393528	890.799949296544	437.909604086271
"PWY-6609"	11608.2988170546	12868.5272544254	11819.5655192865	14987.1194681499	10868.2175486019	5868.60031337884	18288.0320793551	13878.770106246	16358.9230492152	13607.5460767982	9403.53799990864	15006.8145470493	7168.00792986174	14177.8742199278	16490.2920778549	10146.7740636121	24689.6919023937	8920.25971080158	7855.14977090745	22799.4341405513	34334.4604000916	11620.6515881487	13077.4333260256	10563.0395054016	19446.9037379153	5313.84130992934	5884.84484570376	19474.7155018006	23175.2156209241	6161.34397985415	21229.7175120137	11614.8163612427	19868.2033390645
"PWY-6612"	4709.04865197179	11501.9126557361	1500.30892614178	2164.01537010154	3849.44105085329	1290.55707889579	2920.21766463209	2052.30996138668	3371.53933772843	3696.5018021153	2275.08231081763	9307.95655442398	2634.28240844215	146.898701474274	579.778971182031	2497.88436621814	3041.74647008619	1804.57397406527	1974.39084084154	2086.08702299295	1925.3437033095	3625.06650529828	3530.03542245055	3567.29892590651	1789.28792506995	1309.12343354908	836.980493945166	4271.74439319386	599.02622084155	1182.1544697563	3414.51365886279	2947.79782486098	4354.58601232427
"PWY-6628"	3601.34110145549	13.3836246210299	90.5758035627511	417.166690057488	1506.40936097531	210.62203324888	997.141170486596	1453.98899582928	753.139163494042	496.750128862467	711.564215056381	3347.15111955696	1437.25868771707	0	195.756461609329	1014.20307736276	598.744577612776	367.024650125507	519.559971194152	291.165263312638	1394.41599724074	376.923318465734	2104.14595636688	777.468788771036	1085.83627936502	690.046209277595	993.543576072157	1064.50148038594	48.2223581185135	2706.13760254833	835.782725392224	985.667424868923	810.349439361412
"PWY-6629"	0	0	82.2184196711757	0	40.8447852214576	0	0	0	8.50293139460736	0	0	0	0	0	0	8.50451952930352	0	0	0	0	0	0	0	13.6352664298972	0	0	0	967.367213802761	0	0	0	8.49735927732334	0
"PWY-6630"	3466.72927127214	13.3834041477493	90.4447239114412	414.925247163622	1485.34711381318	206.118200132899	946.118973764985	1296.31462327114	748.00081715775	486.85930271543	697.412195901164	3308.48093779368	1348.41636341455	0	189.400746364175	1004.92654369571	598.300427107774	354.115768514183	501.629502750269	290.906196071723	1394.02543151823	372.334501391067	2050.57699960104	760.820394172183	1085.09825253972	615.263273051988	831.405253719258	1052.22153070051	48.1165184266745	2412.59659943117	829.515944080782	956.663020286768	805.489585442568
"PWY-6690"	0	0	7.78909090909091	0	3.74181818181818	0	0	0	1.93380338525649	0	0	0	0	0	0	0.774545454545454	0	0	0	0	0	0	0	1.24363636363636	0	0	0	141.501818181818	0	0	0	0.774545454545454	0
"PWY-6700"	4903.67450155913	9930.02876459591	2789.37311395998	2488.84771281653	4786.18458343084	2224.86669850042	3787.34495374142	3160.04920505889	3972.60929374668	4775.92114196174	2463.84792385843	7173.48037278748	3121.57051762688	73.8411377139021	856.809469585092	3065.66777434125	3216.28891701598	2770.58213656316	2591.96414620389	2393.83953559959	11924.654391985	3690.95365982911	4936.22354483027	4203.21385889176	12907.280212666	1784.71950886982	2382.11494348546	3193.20235917361	317.327018095067	3425.97601781366	3854.14906148018	3343.0886423202	4859.61033934273
"PWY-6703"	3875.99719612835	7802.4972740395	1004.34577961249	1149.4784511547	3190.64375324713	1491.51322359956	2439.43285322043	2373.69288870376	1487.03124255224	3330.08974269637	1534.28531832554	4831.11580623413	2458.90860129147	67.1888817429054	417.463474263769	1907.26730855114	252.309058935621	2018.40127114199	1844.13470703752	160.562395813301	306.933787859892	2720.00485232724	3024.19571079249	2941.29865599387	1374.47919380684	1298.65976132035	1805.09623450121	842.078859119774	27.5815851719725	2466.34170545525	2303.50796392122	2190.11766772908	3228.53134325504
"PWY-6708"	0	1.39327819777863	17.587848129703	23.7566599546671	45.5679583930458	3.73386130121941	0	0	146.723133664406	24.7759252752051	114.54968074051	0	0	0	30.0267020275291	1.77421005597524	21.7117327522478	0	0	13.5244711831163	0	0	0	37.2099682048101	26.4955729522712	0	0	236.277978151659	12.5581402241903	37.5339128344546	269.494137669641	1.77352522596274	0
"PWY-6728"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5176610964918	0	0	0	0	0	0	0	50.7011769016696	0
"PWY-6737"	9394.06696586877	2016.96617246677	2710.83743353226	3818.94411302074	6473.58618358736	3336.06043567703	5760.01572656988	3837.4832774424	5328.64315219103	6685.1082549915	3413.30113762523	4435.076553348	4684.92746509977	233.674079059421	1311.61629026266	8267.62837642057	4668.93074903554	4438.86878679746	3377.20429859393	2997.67749449742	2018.39733289749	5187.37785154493	7072.34405615422	6446.94667893115	5207.32050028406	2344.81824331043	3390.75639902657	3169.89442754852	541.986171902103	6052.83989977779	9521.89106688197	5325.79348981386	7999.71974988665
"PWY-6749"	75.8182882389308	0	0	81.1168446903065	122.059848773854	55.0803101106225	0	15.3342427599628	77.7981581387102	59.8530205491318	0	0	21.9753224900097	0	0	0	0	0	0	0	0	0	19.9825576441131	0	79.7822814886976	7.99606954596205	39.2690279314093	0	0	19.9665970861152	107.699445837515	0	0
"PWY-6876"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8638529790678	0	0	0	0	1.99579874358119	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6891"	26.3283076919808	8104.29661573888	32.0059695946261	533.379839226746	8.22319683131175	37.9920560130342	0	2.9982495239317	291.34748286661	0	0	4845.41504772819	28.6617041022967	4.60209681728469	0	1.70354948581583	97.2755063155969	0	33.9470097939059	81.5946876925748	0	1.79948911910083	41.1464405829886	108.928383046453	79.8094159166811	0	0	274.96298039126	5.59281285909713	0	144.960207742051	56.2700206453036	0
"PWY-6892"	5115.14411729848	47.8485022928319	1343.50011002027	1801.47119583056	4170.96578158088	1987.71659165121	3255.28323444459	2635.64464573514	1855.61398349287	4345.27643529619	2003.36398429772	2320.70747767671	3163.35673142689	61.7941908004375	529.331184973582	3352.90293810695	288.423625358966	2797.35092272944	2377.6520336039	135.524695312169	310.800904343386	3382.35337962876	3705.30140315372	3749.83245752669	2023.60689580377	1453.26020626564	2156.83381637963	898.817810214025	0	3021.99700655248	3338.51912313104	2787.83872761653	3757.04649602309
"PWY-6895"	129.162156461152	1545.55798338717	148.231275938883	960.13316405654	40.7999339010569	176.955651315275	0	14.9390401407089	910.222357638057	0	0	2539.01814517562	138.751595713197	19.6738765695693	0	8.50165117473653	222.212156358124	0	161.786362193266	107.365829474391	0	8.97981298005865	197.026370104225	492.469987108178	341.62921803629	0	0	705.330707418088	16.3836416533388	0	617.341402147142	262.159122273918	0
"PWY-6897"	7316.79283032659	9522.03423643544	7087.67471590092	2413.41011000594	4598.73701445659	2190.92315711111	9869.05932007614	10124.0725960003	5081.1507773089	7134.50047768266	3279.42489070295	12332.604984519	4805.10866981514	10235.8526729391	12078.4831840028	6692.45895656572	1236.11448713611	3919.93663720795	5360.97453833649	423.831229831271	9880.23914954611	6253.83492659097	3845.70393054063	4350.22778479083	1942.59624813064	3344.57232270177	3597.72999490556	12156.8879140903	6226.87408145446	3863.80420635098	4173.45846551976	3924.03871670597	3546.19475543137
"PWY-6901"	10058.8509455353	11291.8600477025	11408.7243478292	4645.19171720802	6152.36937254851	2958.85402970362	14913.6683468992	13884.6387730607	7573.15024228984	9847.25668290426	5215.21417408028	17150.7076623511	6901.01807219103	16702.2570215338	18089.0028602373	10784.2220287892	3277.84823439638	6710.39850478335	7757.81795609242	1134.64511783363	17796.0305785245	8550.179238381	3159.89823253046	5989.9495670825	2493.67683795684	5167.5023168427	5591.43262298994	15129.1309015834	13494.6873730908	4279.00222479716	5101.0394925753	6012.31189802943	2684.11368989022
"PWY-6906"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6944"	0	0	0	0	0	0	0	0	26.6637153674678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54545454545455	9.28058012277273	0	0
"PWY-6969"	4420.33953795045	10211.7167829555	782.052384483255	1766.90153013534	3327.71966618409	1091.49173035233	2063.77030720857	942.845559514304	2128.23895491477	2859.79543569578	1409.60970131752	7710.24723484269	2201.6233958571	46.6540711603225	175.882429185016	3863.28916134884	365.685776189577	1492.33715100274	1217.99451203388	148.974540125525	181.85461341351	2436.77788285025	2914.26807210731	2804.10168800506	1907.28453063124	774.508274965012	555.19214469638	992.950279945415	27.2084993708201	1339.02503518094	3383.35626775264	2317.5993465481	3064.18710631853
"PWY-7003"	0	0	80.9876363334977	63.0072177250631	200.496627559255	181.701538731667	0	0	491.401710129986	118.930511783948	0	0	0	0	0	8.45279932110993	97.1341265815302	0	0	0	0	0	14.6898389698511	1170.35922039768	741.417740076002	0	0	1297.62702955201	0	0	1601.07713296996	630.98791154301	0
"PWY-7007"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97961920123043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7013"	43.9688330086772	0	0	34.0055722493027	300.36660964808	83.7958628664466	0	11422.0876269238	4211.50831818447	0	0	0	47.9500504048649	0	0	0	0	811.389191134763	0	0	12904.9061916809	2228.53675861253	0	0	111.796549120153	1175.12271391022	1313.39716787735	13399.7358695256	1438.27973461492	0	1291.80805100065	0	0
"PWY-7090"	0	0	0	0	19.912506137911	5.76239594973599	0	0	19.9817463248192	13.609463590235	0	0	0	0	0	0	0	0	0	0	0	0	13.563473161608	0	25.107823659798	0	0	4.8228794280143	0	0	55.9892536561095	0	0
"PWY-7094"	94.4883249920984	16.0598783922975	0	8.90635802742191	0	3.63135118175522	10.7590471435311	0	114.622814009925	0	99.8013751038555	0	22.9678898622602	0	20.4879019790779	21.5209588616455	23.7030503251207	23.1667327111986	25.3514619676112	22.4536560600543	0	0	0	29.7330957312625	0	0	0	25.8956159149469	0	29.1462036429046	37.4523842115468	3.79552173528754	58.3326315878336
"PWY-7097"	0	0	0	0	0	1.94588066596082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7098"	0	0	0	0	0	2.10382827494114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7111"	8413.05595058179	14441.5086708634	2410.99828940665	3836.59969636157	6887.51975640299	3171.13524001709	5294.1461958951	4534.04455021807	4963.2765091642	6771.045001701	3527.2063819905	10869.7485782471	4944.09486201751	164.866169538574	1144.96191751648	7052.87317567103	5875.41629157736	4219.69716520504	3362.00415094172	2293.04602907649	1340.65231580154	4868.32188544897	6098.16151064782	6867.37728622131	4415.16164124221	2285.80373382987	3150.00574321219	3484.08613121472	391.900364964341	5251.89804199472	9517.73664781815	5232.77249387369	6620.29181612644
"PWY-7159"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19645017901524	0	6.68453171936376	0	13.2075838060499	0	0	0	10.7939140981735	0	0	0	0	0	6.71024792491727	0	0	0	0
"PWY-7184"	9273.5748175644	11117.4229858747	10547.5439511256	14769.979383324	7052.24657025369	5234.07744139216	18652.3577343887	14946.4788049935	14862.9286955919	12040.3245718315	8874.42551253781	15540.9911158322	6438.95814474529	16654.1910699611	18329.7522067289	9691.28758730402	25327.7544169351	7356.92430443907	7294.98478136554	23890.3258872464	19077.5022472018	11675.2011619525	10497.3487315432	8841.92443644898	5093.48186567525	5379.90719348127	4893.7612203933	17946.7243901489	25863.6332856017	3765.60108146896	18931.8830909586	11319.7687187725	20703.3068057054
"PWY-7187"	12262.2791932058	8982.40856665475	12390.0519442937	14214.0281253771	9269.52390845689	5572.18773870598	19532.92243265	17621.9878491945	14414.0408232872	12027.7349958482	8816.68077528865	15137.7091115134	8016.99058195477	19094.4340629201	18862.6071438928	12045.2348523002	23750.1185665724	10153.6650942672	8318.01445756792	21802.996562307	26057.6495114291	12069.3817611772	10900.4301096273	9512.76411710446	7796.65325433446	6706.48099604903	7154.45173197655	17104.6873909493	26576.7224047831	4905.07892666166	18503.7156535771	11453.9652212214	19212.2155382503
"PWY-7196"	10018.2818512908	13842.3920607639	9429.7558310541	12013.0409106789	8141.42256150965	5269.5774036762	14109.0554201046	12122.3160173077	13214.9454138003	11397.3320650303	7415.42740764578	15041.8850034121	6564.84181399054	1165.72554091208	6504.07720174266	9142.16293643678	15502.923148248	7488.87876067409	6900.36139098848	12910.5961574771	21154.0013191643	9118.45535932036	10238.8255902014	9322.47235810545	6477.68915538975	4873.66700622127	5301.36184983212	12937.0250582902	3175.13968157574	4475.49634285701	17979.8114982832	10047.1907180705	10997.2987548801
"PWY-7197"	8316.8125697508	13284.1486269027	9238.46802097171	13175.9471296978	6185.32675914259	4589.1572757715	16653.3890919728	12799.3591794163	13115.9587466474	10676.7943786452	7892.86042255559	13935.7438785148	5621.88962169078	14649.3772687172	15981.3333520292	8439.65858646053	22368.1213676275	6389.47356900758	6361.47105771086	21207.7802331068	16590.244221989	10239.1031566276	9355.75316111966	7786.77327689432	4539.68919143639	4658.47151185648	4268.64627513468	15672.4601901485	22484.2917803719	3274.15605463421	17082.7738699382	10002.9348764036	18933.1072419965
"PWY-7198"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.426495134417	0	0	0	0	0	0	0	52.3254706507583	0
"PWY-7199"	5308.74752088838	10139.2404570606	3372.2749186681	3854.19756455521	6269.99093179808	2500.09062559689	3676.04299918973	3505.79876867345	5398.24289713553	4700.50623139563	2495.49734663322	8686.84381518982	3051.12606280654	117.972822422653	899.839768945381	3754.54285801276	3320.5608087031	3173.80028248893	2803.38511676686	2447.78646949153	15386.6713083524	2594.63702367546	4979.30889934672	5114.13449443368	13207.7743333627	1666.96616465246	2582.4664863596	3604.41887150701	339.413074555047	3602.15825744417	7767.12184474825	3712.76858747809	1999.74132187419
"PWY-7200"	7543.95243533992	12180.4642487391	6388.52585764426	7840.20306933788	6652.3606056448	3808.08150196229	8393.91448873415	7512.42747450709	9409.05978002132	7926.47545407454	4919.08864614195	12132.2760232718	4750.53739668726	405.256930717725	2774.00772776681	6456.50284896089	8509.0538846705	5281.77039239809	4831.20271035601	6660.32645654255	17587.1345340407	5619.18937657798	7590.18689728076	6969.00309441143	6343.02156787541	3210.20310227098	3888.46984579274	8060.62433007573	1146.33061505852	3613.22412733178	12771.9078964805	6822.50285216656	5512.20793562451
"PWY-7208"	23230.7962419001	17678.5709884854	20471.4434610301	20121.2018347749	18320.6218706575	8760.93919007571	29048.9956157018	29091.5915063641	20701.92614508	18176.2722683955	12831.474558508	23970.2181910433	14591.7825597848	30004.4227899959	27796.3613141377	21151.0847338084	32546.2224865661	20959.8845345343	13684.4346308803	28635.8489166818	51453.7586876871	18097.0082391011	16388.4484288682	15208.1985829448	20041.7912362184	11921.3479801779	16169.7924545965	23031.4392350645	38182.7362994321	9660.67870358877	26592.8849332348	16966.9774005737	26215.4792523046
"PWY-7210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.453249715773	0	0	0	0	0	0	0	74.5951579557479	0
"PWY-7211"	3050.11271909634	4322.94397138876	63.9783705605756	722.827405873034	1425.0121852077	346.278235228936	1593.90553051579	2453.91314352215	1169.10075660319	868.676972137512	600.147082194303	3757.31782318834	1413.00406374549	0	319.541990738033	95.7319848575228	432.517435653548	666.229154377124	764.606202015814	112.045256926749	381.860219078714	299.854522328194	742.868058490128	2337.81730712914	1147.51121046076	1196.44058075366	1566.84177786214	1617.43794636354	138.903850055712	1149.99101812063	1966.97302683334	2809.58169893936	571.381032744644
"PWY-7219"	19505.1884864176	17025.8654671719	16808.9263082201	17363.7511109399	15488.4949388189	7499.22706371495	24224.2679149433	24133.1040985335	17732.0748592995	15464.3025570261	10900.6065294179	21212.178005415	12164.0844922081	24434.5712364243	22711.4535267899	17877.4840698013	27844.1675760165	17286.2295371635	11375.9988632211	25336.8975644711	42677.7703272449	15219.5514169538	14241.8805586402	13046.89061899	17372.3991197892	9845.67732303935	13303.565880601	19921.2953805276	31782.9327834712	8321.15778789096	23245.8525932486	14467.6908450261	22777.7656211925
"PWY-722"	0	0	0	0	0	1.86206896551724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7220"	26981.474671563	15947.2095290413	24201.3893625458	19660.8117746668	23444.283837038	9322.59264994322	30141.1596701922	40601.8910367338	20357.8429591452	17981.6729695381	12841.1772865013	21828.0451813051	18625.4023052516	35788.1424292373	30553.9712398333	25950.8036628818	31127.7757503751	29493.5999340538	15985.1318903981	26973.1807904578	68946.3033605609	20871.3397108202	16542.6914353514	16219.4352546828	18993.0058165675	15871.2232441619	22498.63745677	24805.089029681	43846.0369271579	10908.3858274153	25923.5965522581	17736.6714035076	25214.2120595135
"PWY-7221"	19040.2005955012	14659.1822725242	16647.7343937253	17058.0273849025	14892.8707893839	7311.13733305117	23984.2054688888	23928.9306935086	17445.1198253041	15100.7543989395	10737.4096801915	19702.5698015584	11905.8925654507	24421.6161184779	22685.8371648315	17904.2833866603	28055.3800573469	17109.3119736121	11154.9674179252	25147.2988872643	41760.1016982446	14923.3151534781	13798.3932033311	12779.2269295666	15819.0422100267	9731.37056623343	13133.4607666483	19580.9938095323	31751.1571338424	7989.4141173886	22867.0707947203	14298.9679298288	22438.1475639944
"PWY-7222"	26981.474671563	15947.2095290413	24201.3893625458	19660.8117746668	23444.283837038	9322.59264994322	30141.1596701922	40601.8910367338	20357.8429591452	17981.6729695381	12841.1772865013	21828.0451813051	18625.4023052516	35788.1424292373	30553.9712398333	25950.8036628818	31127.7757503751	29493.5999340538	15985.1318903981	26973.1807904578	68946.3033605609	20871.3397108202	16542.6914353514	16219.4352546828	18993.0058165675	15871.2232441619	22498.63745677	24805.089029681	43846.0369271579	10908.3858274153	25923.5965522581	17736.6714035076	25214.2120595135
"PWY-7228"	11096.911640324	15486.7641032942	12137.2370635733	16271.3275896951	8471.78250622564	6014.98783094357	20922.6795682352	17268.1396124819	16408.8891867023	13621.1009914743	9883.13251865675	17529.3727869318	7632.84424241617	18929.1368376463	20304.821167992	11496.5043486817	27630.7911177059	8893.46415834233	8409.20826458385	25618.8106222229	22674.6629872353	13141.0199435749	11850.0623299689	10258.8514334504	6211.99509211688	6323.57957238664	5984.18957204301	19379.7172272666	28571.6307342327	4541.28295147323	21267.5962268312	12768.4833405119	22787.4779293854
"PWY-7229"	21571.8402339435	17313.2908704468	19095.5492876124	18562.5467900461	17800.123454645	8185.84131478727	26368.1708448754	28623.1900712835	19070.7165549942	16563.8653469286	11748.4880530543	22279.8388030715	14008.3266315622	27794.2109300024	25468.2010682957	20298.9452375629	29761.6513880122	20490.0659917567	12851.7574094989	26702.681717094	50170.6688204131	17097.0022742845	15233.6003813444	14220.5267099485	18338.7999293566	11510.0083769753	15676.8665480797	21920.0771330727	35908.2066842798	9169.44227507671	24590.2064618743	15764.265549484	24104.0360921665
"PWY-7234"	10169.0039501924	14565.6851593438	10090.5002477885	15063.6567034144	8411.55634358732	5780.22391100246	17969.7904753425	13088.1173148453	15660.336965966	13187.4801981634	9111.43393857471	14738.4267384331	6402.48189503588	13349.5592155085	15994.8861171457	10014.2355352014	24840.2381255677	6836.28960024832	7272.41593915978	23641.8002483537	23513.4998892212	11297.1591711529	12267.4538206455	10143.5449228287	14909.5532657368	4779.31226269056	4762.26207071529	17787.5142467093	22025.2433943875	5203.99730196059	21089.2972096109	11694.9329429867	21519.3848229665
"PWY-7237"	120	14142.25	53	651	76.5	19.6	6.5	22	387	109.5	11	7049.75	113.5	2	0	59.5	67.6	96	14.25	70	0	52.25	85.5	445.75	261	1.25	4	38.75	2.5	0	565	239.5	81.5
"PWY-7242"	3770.16335361278	1908.09099447636	1254.37017850405	1480.26087135255	3166.96767610396	1633.31179684781	2635.47118586449	1639.0491349201	2050.51371316395	2930.33930289351	1153.98031604894	1729.2364533996	2334.73295646878	22.4691066084365	579.002635026036	1984.50498529354	377.565701179797	2439.09413369486	1839.90961444711	251.265933774169	416.377978737001	1715.86049894404	2564.14574949425	3178.93038280829	2916.5651111956	1350.19875799302	2299.31078049265	1520.00962820028	61.4873977315295	2899.33951891544	3692.38595860383	2207.17798410559	925.489846202645
"PWY-7254"	0	10730.501966176	92.5049091641693	1208.25146279572	10.2657549445305	4.48627633921909	0	7.44006602617671	1067.19723835004	0	125.187676309253	7462.60556820825	0	10.8557315509051	8.55490228424592	2.12922033505944	209.259186063277	0	80.5650995466288	101.780224333504	0	4.49384062040861	3.74619525074329	82.4646401728538	0	3.73324701536731	0	433.280717740059	12.6498085290088	73.2355003035508	320.995961290572	2.12846747303783	0
"PWY-7255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91590343024867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7315"	105.37970620583	1.99903011317307	24.2512420881632	245.740684818873	451.454735262759	234.187007254843	111.469150656848	57.2584122413534	505.270427053788	231.932349452796	0	0	31.9364541646636	0	17.9892192601496	75.1446843304579	27.4601444311059	15.3296319090132	0	0	0	27.9600421477409	33.2677406114801	939.484017631334	596.579978039322	11.988560497731	0	290.883178322745	39.9452800214506	26.6026027070712	1176.81900333766	898.839594013296	0
"PWY-7323"	4756.53003230208	4.99717531387681	1312.92775418917	1040.34286049293	3956.7860409227	1920.26890227455	3126.3389595179	2599.60269277024	1676.62156860151	4122.31155200344	1891.82302187044	1244.52878192013	2968.99248128662	66.5211718926484	552.756246826574	2820.34083865932	217.792052043847	2642.60719849799	2302.51045591051	115.028700518578	339.62422728513	3230.77970070353	3774.38472858361	3772.84527284679	1892.81387856808	1545.98276519146	2181.4501267975	951.984094064258	54.0015161701436	3093.96465756811	3212.3891908111	2846.03996974112	4075.83490654807
"PWY-7328"	2421.10056586641	5.84833043683984	625.142172165711	248.607765937871	2264.27339348398	573.359358736599	1149.0245385855	386.401388578386	751.498002209772	1807.32463423697	1041.08193136753	220.822350683957	1244.71866807451	69.882754997152	119.599521601402	961.213174261001	34.3749068109434	553.470718081991	902.320037067627	29.9793625204498	67.4289608375112	2392.90060127521	2131.37433181001	1349.79560395401	735.204597629744	439.662510772775	230.03455005379	324.756443814618	29.9821454508049	142.897548863343	1676.65826218326	1155.60657777184	4370.34520932488
"PWY-7332"	0	0	0	0	62.7258452969759	27.8851431553056	0	0	90.5319667839199	55.7834831253933	0	0	0	0	0	0	0	0	0	0	0	0	51.5991844981487	0	111.254212550207	48.7548092133944	0	20.9800048649946	0	0	529.248737176844	0	0
"PWY-7371"	1085.4258104043	0	256	65.9701492537313	853.162492662884	207	493.520792079208	125	96.3240418118467	748.975163029754	440	89	551.824686940966	28	31	384.276010318143	0	243.802281368821	386.188085106383	6	9	1071	933	391	139.5	181	93	52.6785714285714	0	51	273.5	329.902097345485	2012.48231617042
"PWY-7374"	1050.44218155052	0	256	65.5786350148368	849.271052089268	207	487.608094165623	125	95.7900207900208	747.380018107789	440	89	544.553898356186	28	31	374.61448065925	0	233.688953681002	384.095987811072	6	9	1071	929.783451842275	391	139.5	181	93	51.5734265734266	0	51	273.5	327.923619187771	1994.03930123297
"PWY-7376"	0	0	0	0	0	8.41950161110205	0	0	129.859982403823	0	0	0	0	0	13.5016830602055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1433595799125	49.9594085662992	0	0
"PWY-7377"	0	0	0	0	0	0	335.449475094776	2473.39684656491	1157.63086999172	0	0	0	0	53.7176361481261	16.2710560455167	0	36.166808381658	319.681371014731	161.989115007825	1038.33655077021	2673.8122142311	897.829159790258	13.4459692911035	0	0	351.770627891197	311.39524712035	3480.93657664161	416.598997432977	0	848.852907140861	0	0
"PWY-7392"	7963.9104369428	10261.2178601452	3535.55395683031	3985.72571048328	7122.02019504324	2699.9121921351	4677.69226098456	4009.53170596869	5018.28684135836	5705.18537188052	2972.45523218965	9879.92348128286	4219.59315648947	127.328389298075	858.601680115806	6288.52677551256	961.352111978553	3732.55259105477	3351.08791305212	646.900600666332	14664.0650475261	4327.20743597459	6427.24460238253	5604.50868564004	8190.70044198374	2152.19544759586	2993.65790133379	1964.26644153846	88.3233743865567	4418.83782472928	7563.84873422021	4500.67603474348	5399.12809576972
"PWY-7400"	5879.62866284856	8703.84712092269	2053.45351861082	3285.34844181208	4845.25573051234	1726.04963702161	3447.59603494232	4212.48985693587	4737.21117839408	4414.03550662648	2344.93959090241	8057.13709286304	2956.5469605467	141.886588217557	581.388326232106	5028.38167498226	1177.9562063031	2093.25469462543	2134.2828485443	504.155220958864	1409.27826996646	3603.03262149324	4984.76415445282	3928.28506068496	3955.27400330043	1496.02688350655	1597.71503002887	3083.33929969656	157.926777837317	2809.27337346312	6568.53448444062	3220.92687110284	5651.23863783416
