"Julianne.331.CEC_S246_L001_R1_001_F_filt.fastq.gz"	"Julianne.337.CEC_S242_L001_R1_001_F_filt.fastq.gz"	"Julianne.337.COL_S269_L001_R1_001_F_filt.fastq.gz"	"Julianne.351.CEC_S244_L001_R1_001_F_filt.fastq.gz"	"Julianne.351.COL_S271_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.COL_S265_L001_R1_001_F_filt.fastq.gz"	"Julianne.544.COL_S255_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.CEC_S233_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.COL_S260_L001_R1_001_F_filt.fastq.gz"	"Julianne.579.CEC_S234_L001_R1_001_F_filt.fastq.gz"	"Julianne.582.CEC_S243_L001_R1_001_F_filt.fastq.gz"	"Julianne.582.COL_S270_L001_R1_001_F_filt.fastq.gz"	"Julianne.604.CEC_S235_L001_R1_001_F_filt.fastq.gz"	"Julianne.716.CEC_S231_L001_R1_001_F_filt.fastq.gz"	"Julianne.716.COL_S258_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.CEC_S245_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.COL_S272_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.COL_S254_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.CEC_S220_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.COL_S247_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.536.CEC_S103_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.544.CEC_S179_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.579.COL_S159_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.604.COL_S166_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.842.COL_S133_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.856.CEC_S172_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.CEC_S125_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.COL_S157_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.842.CEC_S117_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.CEC_S232_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.COL_S259_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.COL_S266_L001_R1_001_F_filt.fastq.gz"	"Julianne.667.CEC_S236_L001_R1_001_F_filt.fastq.gz"	"Julianne.717.CEC_S230_L001_R1_001_F_filt.fastq.gz"	"Julianne.717.COL_S257_L001_R1_001_F_filt.fastq.gz"	"Julianne.841.CEC_S278_L001_R1_001_F_filt.fastq.gz"	"Julianne.841.COL_S282_L001_R1_001_F_filt.fastq.gz"	"Julianne.853.CEC_S280_L001_R1_001_F_filt.fastq.gz"	"Julianne.853.COL_S284_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.COL_S253_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.CEC_S221_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.COL_S248_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.661.CEC_S111_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.665.COL_S180_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.667.COL_S173_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.835.CEC_S158_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.835.COL_S151_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.CEC_S109_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.COL_S141_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.882.CEC_S165_L001_R1_001_F_filt.fastq.gz"	"Julianne.540.COL_S267_L001_R1_001_F_filt.fastq.gz"	"Julianne.663.CEC_S241_L001_R1_001_F_filt.fastq.gz"	"Julianne.663.COL_S268_L001_R1_001_F_filt.fastq.gz"	"Julianne.791.CEC_S229_L001_R1_001_F_filt.fastq.gz"	"Julianne.791.COL_S256_L001_R1_001_F_filt.fastq.gz"	"Julianne.838.CEC_S281_L001_R1_001_F_filt.fastq.gz"	"Julianne.847.CEC_S279_L001_R1_001_F_filt.fastq.gz"	"Julianne.847.COL_S283_L001_R1_001_F_filt.fastq.gz"	"Julianne.923.CEC_S223_L001_R1_001_F_filt.fastq.gz"	"Julianne.924.CEC_S224_L001_R1_001_F_filt.fastq.gz"	"Julianne.962.CEC_S222_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.540.CEC_S119_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.838.COL_S128_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.CEC_S171_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.COL_S149_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.923.COL_S135_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.924.COL_S143_L001_R1_001_F_filt.fastq.gz"
"PWY0-1479"	1182.62681024728	302.801043648642	297.355587967241	353.457513898133	105.035127880995	498.715525549653	462.00196679319	382.07680091464	253.039848575271	1329.40549174786	673.794057578708	1253.34970552394	247.28769550138	727.080573270738	281.131320704512	903.242875099784	357.863532454773	264.220065699729	752.983964896395	621.568668389169	546.440519464165	639.201383458758	204.666140262962	279.830152064931	151.007358452319	178.978470072632	301.157836924249	176.621169453011	287.020753744065	228.655066771606	104.977725650501	677.952214602119	193.77747538351	664.040390322546	441.192747815022	499.913311501491	692.528680882626	955.653774663739	581.528654494952	228.081396111782	640.479686256831	535.246512419865	286.010472743659	1025.51136603584	107.501059508379	123.897075516696	285.107847047471	652.920501750848	1130.47672287525	435.837387586259	451.999334959971	375.129530091502	342.253407488714	433.28982024527	769.214873687581	713.051306103481	2843.81127923093	1899.13716489968	861.513089406111	393.712980263297	1036.35270410597	389.823737761446	391.111909803111	411.339521462182	307.99428873197	409.207562023836	327.994156616677
"PWY0-1533"	258.610410149228	0	0	0	0	105.063804887213	45.2721873765943	0	0	73.7476016825679	75.7754373610629	390.391393837946	0	128.426025291455	58.0782877210024	0	52.4187803956166	0	0	0	46.6563870243761	82.11939168643	0	0	0	0	10.6384917621422	2.82008596227803	0	0	26.5306226564294	30.1618412454412	0	0	0	76.427487677526	85.5179749209384	103.878259598594	90.522810758586	0	114.495140069552	53.055874560889	0	72.9447760654997	0	17.0886344203132	0	0	0	0	0	0	0	0	75.4871316817999	0	68.226169333403	106.692737641587	0	0	45.0875797506713	0	0	89.2463646757622	76.9167708742067	47.7384718766459	0
"PWY0-1586"	20694.9784977355	11661.6549810431	10279.1133476192	9730.49345692325	7314.97683326208	10388.5906675292	10103.2189907572	13569.3237814624	10730.4848517819	17514.074914805	8673.08225636635	15128.2393384787	4632.0564095082	9649.1427367826	6503.59072406573	9300.53949414688	6325.11437742072	13673.2995823374	7306.57573167688	5716.28275103868	9695.32197201033	8218.99251694409	5629.74497168865	6418.12063906853	6735.27481211202	6497.25269910845	15063.0956467095	9150.1947476466	8664.44345230272	11467.386910699	7842.43465388297	8060.98127593139	9105.31772703729	8026.00189353556	9416.40511911087	7688.91506754047	8482.83243772799	10032.8765281955	7825.5214910681	10085.9131329269	11123.5028284178	6277.27385998884	5691.73765426356	16817.7979550438	5080.32944924234	5473.83897826256	5873.1367483126	4058.26727404573	4605.56034400558	9085.14922684713	4809.78947566547	8641.47827878097	14444.9949074415	8994.51361840958	12429.0422488437	11757.2575260309	8485.94249311265	8408.66971974963	8620.94981601493	9328.97073989515	13078.8128414197	4426.80323428206	7485.84528642973	9103.02458818164	6867.67532415069	7455.6171282215	6868.33648287068
"PWY0-162"	13107.1563609496	3443.51781261591	7249.93862124947	6053.973906934	6726.83011901389	8959.77496310399	9384.73549839946	6515.20345770703	9562.81180105253	13494.2894420233	7840.42054818228	14845.4532288704	2231.93490767257	6497.24111611466	6529.41343665711	7722.15517261055	6650.52203162491	6455.52828297644	5201.27981009112	4238.30995099563	6015.25700832686	4904.92348608489	5467.46983609982	5555.12037121352	5278.93268987552	3598.53374346178	5150.22545473204	5892.63835221179	6212.266392833	7750.08376876527	5865.10128888503	6862.45539255242	3618.03425167536	4974.48403886127	6208.54050255955	5329.45700384092	5943.00022430762	9274.67656643493	7378.6278893416	9228.56929628344	6969.14122520995	4979.15849548857	3563.94506582156	13072.0600629921	4273.36232534522	4648.97623985379	3432.30246132162	3649.21849636738	5426.16968249427	6210.60143860314	5667.7566921593	6251.71043983372	11622.6389835715	5995.76599513285	10457.3779501532	8824.18513656053	14379.9424971872	13505.0096268294	4809.06068103778	5037.78810015267	5995.27503167163	3309.70395523755	6015.41891421372	7009.83896922558	5776.09396152828	5473.12728034477	5380.2524998565
"PWY0-166"	10200.0696430505	2464.06154381964	5441.31756782973	4352.34550075074	5666.50170484406	6984.18167557119	7513.35832184934	5390.88225681691	8224.97488249561	10324.793849814	6087.26666490073	12600.6471246294	1685.31751525214	4938.59813937575	5258.2010672407	5643.03023791642	5468.95674307173	4502.06070986649	4230.81459806895	3495.35910922111	4825.61056307426	3453.31641928277	4721.77330120315	4701.76283462048	4517.67861439035	2606.70506827448	3879.98117124497	4947.84653386072	5216.86732818993	6096.03243432127	4695.34268583998	6138.97072737756	2954.06472443519	3714.49104230035	4847.8845980537	4554.58133964805	5115.01999110544	7470.36165748632	5973.62365257025	7566.9571905357	6063.73731477542	4370.9278931012	2857.2799864902	10007.9076385221	3644.69242713342	4225.69572863273	2942.85088715115	3003.85559813329	4495.33644200846	4745.89471376779	4788.2490502333	4555.37551627425	9336.85825342832	4252.69148497906	7743.02894672239	7192.85634814195	8706.70180631215	7945.28351699039	3950.15276323533	3429.58632739102	4715.91797223899	2754.23720569394	5042.63178997179	5240.52059132727	4473.19814513128	4386.06022540379	4067.41616381803
"PWY0-321"	0	0	6.84873125859576	0	0	3.54895239788544	0	0	0	10.5784833892494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03180121342777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.6703462785927	28.8837341439196	0	0	0	0	0	0	0	0	0
"PWY0-41"	55.6808867276385	62.3111020667854	49.0979053983139	0	0	175.464604422831	308.698194400601	66.8076957099619	0	122.650199384503	139.458027807728	592.578980479531	0	0	0	0	0	126.548515720423	33.0973379962587	0	88.2833187275986	554.145319150888	4.7581027510078	0	19.5754606105281	0	57.1900482499652	36.268292095406	0	0	0	0	0	43.1393956204472	29.4570171770598	37.2435915333102	41.2629928885932	0	0	0	0	0	0	29.876038289757	0	0	0	0	0	39.2806696319212	0	17.8980279038389	66.9991418129887	0	0	0	985.000104932477	866.767313007283	42.4337974310884	101.511685968405	115.618322560825	31.1634776768233	0	0	0	0	38.6726356042213
"PWY0-42"	0	0	4.375	0	0	2.06582776362854	0	0	0	7.43813732122924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24561403508772	0	0	0	0	0	0	0	20.29	19.71	0	0	0	0	0	0	0	0	0
"PWY0-781"	7014.49618704853	3132.12828564447	4475.57730437105	3660.53963016808	3268.56541400811	5191.90773833346	2290.63439212319	7717.24374788807	5348.60765241333	5614.02547117151	4037.35935236964	7619.76427652905	1261.57036670139	3641.04010195158	3282.50819064702	2072.22927311696	2167.04400475182	4817.20657145215	2913.03398354042	2246.67034851972	5154.54606032948	2747.59008713487	1754.69049170895	2344.7466774037	3389.96001346664	2317.50687976679	4588.3959581332	3881.11987459373	3979.45248598952	4708.63257614386	3015.82811912847	4365.28764916013	2512.5797533386	1847.8005219356	2535.6744506674	3465.35081577808	4255.37886497312	1864.53345254238	1659.59922306569	2176.85057873723	4713.21696805561	3085.65123738345	3004.07418598383	4299.74766629342	2012.19592645442	2259.25276813878	2576.34812938385	1544.50397778899	2083.95458377679	2837.65136602929	4012.61627860817	1125.76488497761	2283.68066998286	1397.57756042864	1593.46763944259	5314.36636059884	990.647152954111	788.099596322437	3370.94087669887	2478.62925171021	4514.8305657634	2919.27059982064	3713.76426324009	642.024092197664	573.150159117511	3435.71005854242	3168.01197730256
"PWY0-845"	2284.12804467556	650.764119197665	1947.54553366646	689.141788979549	319.59633595613	2264.97048975684	402.226074918769	623.101142488961	1089.37455362367	2893.60834062259	1728.34156369805	2149.47324865814	196.241754846786	998.572188144971	1278.85463522315	1824.24665791769	1349.98789157355	497.487588342481	968.292391094671	735.116072334903	1225.72892565032	425.392906403862	718.504821989429	570.984064408093	1044.37671764266	250.061151938612	260.127540265593	667.802803330769	1125.01386418531	557.906015964137	300.493891506338	813.63484282196	455.910640016837	509.98285818027	194.476196252575	816.842200132021	750.301071572323	1115.14737211862	910.391871177735	814.747175007943	993.406786209571	659.312975721075	490.874593573485	1840.60321973617	576.268900863615	605.162700932892	323.785355181069	525.105755524368	527.868277263028	773.667812700524	1800.62323983218	1023.56193523817	534.493370306076	1039.99200106157	2214.17511865244	1314.58874461131	8219.92457686441	8080.19087216822	738.294628585708	1135.06808491257	1692.12508232749	638.364820893474	818.24407417189	865.074212544397	525.550552686806	769.799049470418	983.13850871662
"PWY0-862"	259.071098487399	0	17.9855969441996	69.6107407824959	0	139.898101968872	0	79.5584048705728	195.63844161751	397.391629832267	58.5859062907621	82.5438229364258	0	51.160716616953	63.3170262020564	185.626079287841	80.1616935170087	69.0767312570634	70.4212187950729	0	105.000526790744	0	52.1978004449633	10.489887307616	80.1405963676987	25.1395641579052	78.6299383765922	106.001842542317	64.795856834482	168.533655785092	79.5754846837958	86.4834384452817	0	39.4949723429171	22.4668266976098	218.264714188971	233.576537036149	118.372653191234	85.0320546707685	133.043837989918	85.720622307148	71.2793504846622	39.4533621278917	143.329140309614	17.9615485548113	209.677243492559	144.836681240265	97.9269873752343	100.763207971878	117.631287219826	326.470488073774	116.08465233084	33.5473274811406	99.2509539235538	257.786084143725	189.22008814932	2767.89351892175	2741.64393913982	106.338107254499	198.563895739373	187.555275381013	193.601795492592	169.879498642383	98.0664284656812	85.4559691817178	76.6550798724811	82.5829840577917
"PWY1G-0"	0	0	0	0	0	19.3471564200747	0	0	0	4.68618731307338	8.43013310136529	79.8372868595426	0	0	0	0	0	0	0	0	7.18122880359324	0	1.56209539592936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24964703224713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY490-3"	2630.73706874342	333.37334583986	217.008736269353	1674.97656015419	331.295891454087	632.839523016086	544.881116551574	1580.1998649159	370.180435233043	1793.03232564726	755.048310274173	801.356092573949	500.378815679619	1559.08003452369	497.81470045758	1384.54344713609	328.738654159859	485.520058427411	860.963909336863	746.409790351486	1267.42728897979	973.308513172903	179.047208773301	285.838652748327	591.205217180216	313.8756136399	518.256607432649	330.466548960314	1128.63310360802	1671.0376494756	966.83638796624	340.225360385886	2037.79648114536	926.117432927378	734.635443072114	1030.74404940661	1299.16037409867	945.594314710556	542.116568492588	849.696847436919	1194.67791069287	562.620571332852	574.536430483935	3930.3152495261	286.879470595936	131.7920718131	1125.67646545055	1042.58953983879	1692.82821167286	806.332583796736	2025.23201458406	1059.39543158379	810.815207507742	1168.96255415427	1118.33790851566	2137.50236769412	0	2.24994714930392	910.445079235193	1469.34073674215	2034.91858512912	1420.41943532256	967.163342913936	1323.71164482929	755.948874295807	738.062443288081	719.067216832943
"PWY4FS-7"	20691.1520766208	12155.8798280386	11212.1634351669	9249.99087807211	6772.97941280528	11544.0032508863	10063.5161116217	16142.3948414099	10867.1981473073	18778.3668346369	9138.79064968456	15777.533654829	4807.40061916154	10011.5120013212	7066.30756635555	9760.79330802076	6707.78623845219	13156.6681031525	7594.75244127512	5959.89150740739	10920.0117475509	9272.55548464672	5547.41967926929	6532.50017637761	7039.74670673806	6290.55959983642	14830.5309850182	8485.19001278214	8661.45845176735	10489.3086744891	7025.83081470989	9114.88213681662	7850.08432873784	8365.39484755799	8944.42319474766	8981.24073626999	10282.528183102	11297.7322371702	8814.53884101683	9860.73801022286	11922.0976743865	7162.29282798175	6417.13506508355	17371.1786606688	5000.49605555202	5831.7719705353	6056.14513458788	5590.81796433694	7151.69028305157	9118.51331560225	5941.06200337619	8403.01241315198	13010.6024789784	8717.4631550228	12521.6027330766	11135.4568185891	12624.3187308302	11592.2851776936	8987.03359152814	9327.9760133687	14243.6424155527	5577.06315294451	7361.51621254563	8778.80752800345	6531.05727684966	7594.87120709606	7158.59336642763
"PWY4FS-8"	20691.1520766208	12155.8798280386	11212.1634351669	9249.99087807211	6772.97941280528	11544.0032508863	10063.5161116217	16142.3948414099	10867.1981473073	18778.3668346369	9138.79064968456	15777.533654829	4807.40061916154	10011.5120013212	7066.30756635555	9760.79330802076	6707.78623845219	13156.6681031525	7594.75244127512	5959.89150740739	10920.0117475509	9272.55548464672	5547.41967926929	6532.50017637761	7039.74670673806	6290.55959983642	14830.5309850182	8485.19001278214	8661.45845176735	10489.3086744891	7025.83081470989	9114.88213681662	7850.08432873784	8365.39484755799	8944.42319474766	8981.24073626999	10282.528183102	11297.7322371702	8814.53884101683	9860.73801022286	11922.0976743865	7162.29282798175	6417.13506508355	17371.1786606688	5000.49605555202	5831.7719705353	6056.14513458788	5590.81796433694	7151.69028305157	9118.51331560225	5941.06200337619	8403.01241315198	13010.6024789784	8717.4631550228	12521.6027330766	11135.4568185891	12624.3187308302	11592.2851776936	8987.03359152814	9327.9760133687	14243.6424155527	5577.06315294451	7361.51621254563	8778.80752800345	6531.05727684966	7594.87120709606	7158.59336642763
"PWYG-321"	312.375161098331	0	21.7899230722322	83.9708749901166	0	169.057003453605	0	95.9217696670799	235.224869188456	479.15004095351	70.8819367696241	99.8725255727301	0	61.8648305701619	76.5791998008641	223.803450698118	96.8417138763844	83.236102993221	85.0371047160418	0	126.77361199939	0	63.0501713797195	12.7032462300084	96.740228738345	30.3572311714567	94.074458316381	127.531554624843	78.3067860666334	201.603727258604	95.2593165158508	104.46675615356	0	47.7029873414195	27.1137697027347	261.364078003621	279.293546825481	142.802277759504	102.636737361152	160.014234251909	103.454576269105	85.9630687430661	47.6752809782963	173.105636887364	21.7348677409639	250.033577402904	172.213772456161	117.72015241873	121.098328745479	141.563724678054	391.980558734397	139.94103576799	40.5338536645684	119.758610230429	310.619065817572	227.720200643907	3280.6360997708	3245.01646939542	127.83613502278	238.656420549423	226.224979222704	231.764750964393	203.935539682804	118.243362170822	102.870036411444	92.4806128786916	99.6689738765278
"PYRIDNUCSAL-PWY"	14272.3664050604	10277.1382780021	9825.0597369331	6822.78999667762	2455.57397273414	7587.21201635678	5334.67079152452	12019.7274756318	4553.78582634584	13552.0929383813	5568.23966920156	6157.38087877218	3874.08828458058	7856.78654944027	4506.28319882774	6738.40355518647	2585.07522032018	9953.4754219221	5230.40614687756	4014.55925348887	7993.46361883188	7058.56714495878	1777.26609100934	3141.32464554527	3609.93060431711	4608.85267895833	11129.7949621894	4735.52180294178	4814.06413025241	6591.63814158556	3747.66646256254	3943.0876278475	5521.53197112956	6440.47437689776	5957.58520484984	5837.82721854725	6867.72276273025	6547.8830310519	4929.50400007766	4463.63645877045	7328.85296282828	3981.21416453342	4571.98461497356	11564.1410941126	2258.2157709018	1879.36037813602	3800.31510314866	3577.8140240234	3916.69277682593	6417.078234257	2973.65252343012	5876.53786778257	6352.53395415593	6442.08937510436	8422.12137101641	6268.96577076713	10903.2525882086	10194.0148045716	6737.2572492678	7439.71932739923	11745.6772143867	3816.82988456057	3888.88050140597	5657.68927628636	3684.9349098628	5058.61117343192	5113.25491122864
"PYRIDNUCSYN-PWY"	12021.5237953827	3924.45642598772	7372.86339676376	5553.42759675208	2742.12044169106	6890.6004611198	4918.20670732971	6808.17137369116	4071.84817593602	10575.2573854723	5060.91771222565	6545.04505204636	2708.24971196196	7275.11504866345	5338.05409585317	7716.77259544421	3594.00215218897	3665.11765763497	4871.34244935438	4037.24148868176	6120.58684076412	4471.22935418829	2338.48766173232	3415.37402393965	3422.77945227043	2291.69611161851	2553.21696379977	2982.92309786947	3959.45838237985	5886.19833538592	3374.1104878721	3969.00848536015	4517.67897619891	5492.35561803569	4773.36467096486	4756.90967369347	5375.78150772674	6132.70321774555	4857.59627877335	4211.77743939861	6977.95832717742	4248.70698988263	3214.23632503902	11457.3501221166	2654.661094088	2201.77896146264	3005.37133184539	3847.5029502472	5278.82710323727	4849.73230927417	5105.35615317792	5349.0213008183	5042.23484957833	5622.94583728354	8582.43044265186	5975.31457691163	11693.9963847313	10710.6095100747	5369.94660322956	5928.10232336655	9336.02439733928	3412.60135569375	3489.90493996784	4935.84720557371	3575.78545111133	4505.57560006757	4655.71915571924
"PYRIDOXSYN-PWY"	1773.27297325496	505.656527871746	1565.13551010471	537.996902754236	248.911886794114	1771.89657253357	316.390063348883	475.305273583451	831.670526213427	2255.25417322562	1319.54056314743	1597.2929602387	155.106592019817	801.16205021516	1042.45309272341	1481.02976738033	1049.44927049887	380.855222174931	777.282478435715	592.204063715225	959.064547349507	330.232122499574	544.739126681024	451.33166141664	815.405617844689	194.370549582638	201.195177886458	519.353567181874	852.84469435638	436.198185575715	234.251554944253	643.213986032901	351.986304020526	404.625088310169	153.669833395238	651.053347537302	598.234559777804	869.626791146056	713.571259815691	623.351780295791	789.317312730148	531.034648158363	381.389146617586	1450.77517867628	455.221673684343	476.371012298905	252.775621656516	428.403897041456	435.465868277886	605.135001995085	1659.70234218205	791.904135151705	408.471863378699	802.785380921803	1725.27855773217	1022.08984347305	7493.84259925941	7292.37658348109	589.391700370413	883.527992385321	1315.2634736245	505.163075471902	634.48131936178	663.198506241697	407.026630185129	610.850754857068	784.054438059044
"REDCITCYC"	0	10.4928863725514	64.4590807423345	0	0	1569.57891319425	0	0	0	958.67152154082	1131.44492954954	3300.57039974416	0	10.4914466153172	24.397076584249	0	0	0	0	0	620.160304404573	0	22.5722636354758	0	0	0	20.9698481704252	10.1718059501926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.54776023438	17.4844790579907	0	37.9159730727856	0	0	6.9946077133354	0	0	0	0	0	0	0	1534.84604893843	1841.28964386258	0	0	34.9363796761164	0	0	0	0	0	0
"RHAMCAT-PWY"	2220.414206693	1514.29834716625	3853.9837522598	307.301913455059	204.937013115798	1275.84964450378	1255.32763714311	623.10426931744	549.396027382916	2200.93264528306	1009.7149327058	773.411763242987	565.571919105539	1426.68097395223	1557.95679917706	678.532663123018	368.865240318719	194.146707584602	437.864523760964	307.661022645183	842.961887369824	743.62155645894	348.159626249686	569.992219632047	211.744676892927	138.674313784817	135.787429692113	319.906886278036	176.109463532494	289.258348822861	233.605501043267	502.05568662648	355.342544644051	450.092001279349	329.070799843016	446.239394278802	454.344809037766	504.954289306292	478.379492900299	458.793849555252	539.803583709557	386.956176223442	415.138003157089	1113.68869429794	382.600718622069	383.845547044234	274.541881965602	272.05382508419	251.087058927508	475.759557464621	1217.17638080172	617.73558018136	710.732908034283	656.041135232493	1324.09565757806	421.261743784719	9277.94983061503	9576.50346675307	696.026385067955	476.747623264767	1703.17607765007	342.372987514116	408.231059978451	449.059652024446	353.827292687231	594.252538166755	522.202837221244
"RIBOSYN2-PWY"	13152.3032430621	7016.85802441517	9781.18281148054	6735.56708062944	4621.83841514735	9164.14268119534	5959.94835079113	10949.4281283683	6998.88588290044	12837.8998861572	6308.86876860215	9684.52090242785	3200.80035052699	8715.9710511089	6919.06720229641	7610.50995039142	4400.14497209646	6311.63735304222	6466.55718948292	5302.38546160847	8164.87361964165	5961.15006583152	3101.29109775072	4758.41373349495	5078.86450002576	3376.72055655428	7862.43049662353	6075.9513806195	5800.04516086806	7616.96382175596	4660.09207630263	6076.97126647889	5566.19112607088	5949.67586546193	5650.86095054292	5948.16260952656	6950.03694802663	6182.08538195339	5245.42030762808	5277.2501387852	9044.77042062993	5851.4084671307	4611.92379198523	12809.9855677525	3820.69708382349	4012.60601228698	4009.89400940504	4365.67092277772	5854.95201767825	5808.6851209538	5463.29083574636	5471.17849375491	5813.21339552222	5763.09366539971	8918.30697707293	8724.02975618422	10683.4264391878	9931.87909227416	6916.98483816866	6648.1598984636	10452.655861589	3359.45796775082	5637.90006678526	5337.28239717527	3784.18679698447	6050.02376977421	5756.06278454206
"RUMP-PWY"	7543.40332525684	793.79395773642	806.892225864755	2474.39824924448	895.584668541975	1927.71389420445	1294.51069378666	2924.93320856256	1265.58253072056	2385.56325275875	1386.51795000968	2335.34711224486	688.766099519992	2993.04910969178	1421.44508002592	3657.30888124765	1457.85016130375	1377.78207661314	947.44975319735	616.586475031291	1810.904518324	1909.00663673956	689.746944664451	731.443715318047	898.440035129767	568.484970079847	285.264928386786	319.453058360949	1616.17587127793	2544.14750275952	1834.65826693462	1181.85263105677	2692.21740096613	2081.00406190682	1782.51194537461	1701.2623428188	2185.00374316283	2856.65256174627	1935.60860712556	1429.59712476816	2565.06833614674	1285.06322333269	1050.3114064935	5886.39909446999	684.829625400949	390.495338027441	1522.33182919447	1778.26121242922	2454.20744588607	1789.80619615235	2900.69187775275	2229.23773038729	1912.35548603863	2258.24273483985	2677.37168185919	3056.80440465703	4417.15689579823	3513.93186750618	1558.32891168533	1234.63619172883	2845.71082875227	1780.35726785891	1284.60369515861	2692.20262466498	2005.49425374646	1082.20389390741	845.627537604592
